// interfaces // arguments
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// replicate does cascade to uninitialized collections
// prefer re-generation of identity!
// ignore this error for now
// transfer an explicitly defined entity name // handle the lazy attribute
// return the connection
// First, collect all of the select expressions. // NOTE: This must be done *before* invoking setScalarColumnText() because setScalarColumnText() // changes the AST!!!
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
// iconst_i
// we found it
//TODO: optimize this better!
// it is or was referenced _somewhere_
// Collection of components.
//return classAlias == null ? className : classAlias;
//TODO: code duplication with JoinedSubclassEntityPersister
//need to hydrate it.
// TABLENAME
//null clientLock is remotely possible but will never happen in practice
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components)
// The current_timestamp is more accurate, but only known to be supported // in SQL Server 7.0 and later (i.e., Sybase not known to support it at all)
// found
//handle a property-ref
// You may still have other ResultSets or update counts left to process here  // but you can't do it now or the ResultSet you just got will be closed
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update()
// Parse the query string into an HQL AST.
// Turn off includeSubclasses on all FromElements.
//note that each iteration of the loop may add new elements
// for convenience to save some lookups
// dirty check against the usual snapshot of the entity
//implicit polymorphism not supported (would need a union)
// *load_1 // each type
// end region to handling exception (BulkAccessorException)
//TODO!
// Generate implicit joins, only if necessary.
// Does the LIMIT clause take a "maximum" row number instead of a total number of returned rows?
//needed for SOAP libraries, etc
// the user specifically supplied update="true", // which constitutes an illegal combo
// Dialect function
// Put the THETA_JOINS node before the HQL condition, after the filters.
// Allows various loaders (ok mainly the QueryLoader :) to check // whether scrolling of their result set should be allowed. // // By default it is allowed.
"//			ps.close(); //just close it; do NOT try to return it to the pool! //NOTE: early exit!"
// todo : potentially look at optimizing these two arrays
// automatically makes a column with the default name if none is specifed by XML
// ldc // field name
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
// mappings might contain either the "raw" extends name (in the case of // an entity-name mapping) or a FQN (in the case of a POJO mapping).
// find any entities that are still transient after retry
"//			        ( implied && DotNode.useThetaStyleImplicitJoins ) ) {"
//Sybase BIT type does not support null values
// early exit...
//String[] fk = StringHelper.qualify( "collection_", cp.getKeyColumnNames() );
// Create a new FILTERS node as a parent of all filters
// an uninitialized proxy, noop, don't even need to // return an id, since it is never a save()
"/*public Type[] getSqlResultTypes() {		return sqlResultTypes;	}*/"
// loading collection xrefs ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// can't cache this stuff either (per-invocation)
"/*public static Object[] clone(Class elementClass, Object[] array) {		Object[] result = (Object[]) Array.newInstance( elementClass, array.length );		System.arraycopy(array, 0, result, 0, array.length);		return result;	}*/"
//insert/update/delete SQL
//assign the requested id to the proxy, *before* //reassociating the proxy
// discriminator column
//NOTE: early return
//ELEMENT
// DYNAMIC UPDATE
// this function has a template -> redirect output and catch the arguments
/* local variable | this | */
//TODO: merge into one method!
//( (Column) sc.getTable().getPrimaryKey().getColumnIterator().next() ).getName();
// Initialize dirty flags for arrays + collections with composite elements // and reset reached, doupdate, etc.
// deletes ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//insert all the new entries
//The class is now way to complex!
"/** * Provides query splitting methods, which were originally in QueryTranslator. * <br> * TODO: This will need to be refactored at some point. * * @author josh */"
// Filter conditions need to be inserted before the HQL where condition and the // theta join node.  This is because org.hibernate.loader.Loader binds the filter parameters first, // then it binds all the HQL query parameters, see org.hibernate.loader.Loader.processFilterParameters().
// Since this is an explicit FROM element, it can't be implied in the FROM clause.
// if doc is null, then for whatever reason, the cached file cannot be used...
// -- Package local methods for the QueryLoader delegate --
// if a composite key, use "( (foo = ? and bar = ?) or (foo = ? and bar = ?) )" for batching //TODO: unnecessary for databases with ANSI-style joins
// some messy, complex stuff here, since createCriteria() can take an // aliased path, or a path rooted at the creating criteria instance
// stream closed in the finally
// Default to sharing the entity cache if there is one
// This is an explicit FROM element.
// dynamic filters for the collection
//st.setTimestamp( index,  new Timestamp( cal.getTimeInMillis() ), cal ); //JDK 1.5 only
//the user visible aliases, which are unknown to the superclass, //these are not the actual "physical" SQL aliases
// this is the exception returned by ReflectHelper.getConstructor() if it cannot // locate an appropriate constructor
// Treat explict from elements in sub-queries properly.
"//		extendsQueue = new ArrayList();"
// we finish all the "removes" first to take care of possible unique // constraints and so that we can take better advantage of batching
// we can't cascade to non-embedded elements
// If a where clause was specified in the update/delete query, use it to limit the // returned ids here...
// The where clause was added to eliminate this statement from Brute Force Searches.
// State ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// we have a Javassist enhanced entity
"/*public boolean equals(Object other) {		read();		return bag.equals(other);	}	public int hashCode(Object other) {		read();		return bag.hashCode();	}*/"
//TODO: really bad, evil hack to fix!!!
// null or brand new collection // this will also (inefficiently) handle arrays, which have // no snapshot, so we can't do any better
// this property belongs to the table and it is not specifically // excluded from optimistic locking by optimistic-lock="false"
//cannot instantiate
// miscellaneous support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// If we've been blocking for the mutex, perhaps another // thread has already reestablished the root. // In case the node was reestablised via replication, confirm it's  // marked "resident" (a status which doesn't replicate)
//if it is a formula index, use the element columns in the PK
//information about all columns/formulas in class hierarchy
//TODO: this needn't exclude subclasses...
//Query parser settings:
//a shortcut if its location didn't change!
//TODO: would it be better to do a refresh from db?
// the object is persistent
// invokespecial
"/* will check current level if some of them are not null		 * or sublevels if they exist		 */"
// COMPOSITE-ID
// the old-time stand-by...
// InterSystems Cache' does not current support "SELECT ... FOR UPDATE" syntax... // Set your transaction mode to READ_COMMITTED before using
// this is called by SessionFactory irregardless; we just disregard here; // could also add a check to SessionFactory to only conditionally call stop
//yukky! Don't you have subclasses for that! //TODO race conditions can happen here
// GUID support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// the closure of all columns used by the entire hierarchy including // subclasses and superclasses of this class
// we don't need to worry about existing version being uninitialized // because this block isn't called by a re-entrant load (re-entrant // loads _always_ have lock mode NONE)
// Handle any filters applied to this collection for many-to-many
// we are using "all" or "dirty" property-based optimistic locking
// aliases for identifier ( alias.id ); skip if the entity defines a non-id property named 'id'
// for regression testing against output from the old parser... // found it easiest to simply reorder the FromElements here into ascending order // in terms of injecting them into the resulting sql ast in orders relative to those // expected by the old parser; this is definitely another of those "only needed // for regression purposes".  The SyntheticAndFactory, then, simply injects them as it // encounters them.
// Multi-param dialect functions...
//swaldman 2004-02-07: modify to allow null values to signify fall through to c3p0 PoolConfig defaults
// again, CCS did not have such a concept; however a reasonable // proximity is to clear the cache.  For non-transaction aware // caches, we will also do a clear at the end of the transaction
//Interrogate JDBC metadata
// remove any snapshot, not really for memory management purposes, but // rather because it might now be stale, and there is no longer any  // EntityEntry to take precedence // This is now handled by removeEntity() //session.getPersistenceContext().removeDatabaseSnapshot(key);
//ATTRIBUTES MAINTAINED BETWEEN FLUSH CYCLES
"/*ArrayList list = new ArrayList();			list.addAll( getKey().getConstraintColumns() );			list.addAll( getIndex().getConstraintColumns() );			getCollectionTable().createUniqueKey(list);*/"
//only collections belonging to deleted entities are allowed to be dereferenced in the case of orphan delete
//Render the SQL query
// IDENT is a class alias in the FROM.
// todo : modify the class definition if not already transformed...
// the standard SQL function name is current_timestamp...
// Loaded entity instances, by EntityKey
// for a null target, or a target which is the same as the original, we // need to put the merged elements in a new collection
// ldc // name of the field
// todo : add support for READ_WRITE ( + NONSTRICT_READ_WRITE ??? )
// athrow
// joined subclasses
// VERSION UNSAVED-VALUE
// *** Sequence methods - start. The RDMS dialect needs these
//TODO: theoretically non-threadsafe...
//TODO: currently keeps Getters and Setters (instead of PropertyAccessors) because of the way getGetter() and getSetter() are implemented currently; yuck!
// SELECT BEFORE UPDATE
//TODO: if lock.getTimestamp().equals(ts)
// FIXME Hacky workaround to JBCACHE-1202
// todo : should we check the current isolation mode explicitly?
"//		origin.addDestination(destination); // Add the query spaces."
// Handle any filters applied to this collection
// DB-OBJECTNAME
//swaldman 2006-08-28: define c3p0-style configuration parameters for properties with //                     hibernate-specific overrides to detect and warn about conflicting //                     declarations
// standard sql92 functions (can be overridden by subclasses)
//only necessary for postgre < 7.4 //http://anoncvs.postgresql.org/cvsweb.cgi/pgsql/doc/src/sgml/ref/create_sequence.sgml
// this is used during SqlGenerator processing
//give the Interceptor a chance to modify property values
// Multi-param string dialect functions...
//private final String unquotedIdentifierColumnName;
// We need our tm, so get it now and avoid doing other work // if there is a problem
// Display the dialect version.
// Update the status of the object and if necessary, schedule an update
//ie. 60 seconds
// the path expression continues after a ]
// return an empty Type array
//NOTE: we avoid joining to the next table if the named property is just the foreign key value
// TODO : remove these last two as batcher is no longer managing connections
// Render the identifier select fragment using the table alias.
// TODO: something much better - look at the type of the other expression! // TODO: Have comparisonExpression and/or arithmeticExpression rules complete the resolution of boolean nodes.
//allow index() function:
// (NOT (BETWEEN a b) ) => (NOT_BETWEEN a b)
"/**	 * @return collection removal	 * FIXME: even if isInverse=""true""?	 */"
//NOTE EARLY EXIT!
// seems to have spotty LOB suppport
// perform the actual work
// use setParameter for null values
// CHECK VIOLATION
// Reset the node type, because the rest of the system is expecting FROM_FRAGMENT, all we wanted was // for the factory to create the right sub-class.  This might get reset again later on anyway to make the // SQL generation simpler.
// hack/workaround as sqlquery impl depend on having a key.
"/**	 * Translates an AST join type (i.e., the token type) into a JoinFragment.XXX join type.	 *	 * @param astJoinType The AST join type (from HqlSqlTokenTypes or SqlTokenTypes)	 * @return a JoinFragment.XXX join type.	 * @see JoinFragment	 * @see SqlTokenTypes	 */"
// refer to comment in StatefulPersistenceContext.addCollection()
// for sane JEE/JTA containers, the transaction itself functions as its identifier...
// if template is null we just write the function out as it appears in the hql statement
//Access cached SQL
// semantic action handling ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ // stuff that is tuplizer-centric, but is passed a session ~~~~~~~~~~~~~~~~ // ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// index of current iterator in the wrapped iterators array
// Get the first child to be considered.  Sub-classes may do this differently in order to skip nodes that // are not select expressions (e.g. DISTINCT).
//optimistic-lock="all", include all updatable properties //optimistic-lock="dirty", include all properties we are updating this time
// we got here because we assumed that an instance // with an assigned id was detached, when it was // really persistent
// Double check the distributed cache
// Check named HQL queries
//Set USE_REFLECTION_OPTIMIZER to false to fix HHH-227
// TODO : would be really nice to cache the spec on the query-def so as to not have to re-calc the hash; // currently not doable though because of the resultset-ref stuff...
// updateable only because the user did not specify  // anything; just override it
//we *could* regerate this inside each called method!
// a peek ahead showed this as an JPA-positional parameter
// ----------------------------------------------------------- Constructors
//TODO: terrible implementation!
// This next bit is to allow for both unsaved-value="negative" // and for "older" behavior where version number did not get // seeded if it was already set in the object // TODO: shift it into unsaved-value strategy
//a proxy cannot be transient and it breaks ForeignKeys.isTransient
// key is an entity involved with the operation performed by the listener; // value is a flag indicating if the listener explicitly operates on the entity
// FieldHandler impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//DELETED
// use the id assigned to the instance
// both many-to-one and one-to-one are represented as a // Property.  EntityPersister is relying on this value to // determine "lazy fetch groups" in terms of field-level // interception.  So we need to make sure that we return // true here for the case of many-to-one and one-to-one // with lazy="no-proxy" // // * impl note - lazy="no-proxy" currently forces both // lazy and unwrap to be set to true.  The other case we // are extremely interested in here is that of lazy="proxy" // where lazy is set to true, but unwrap is set to false. // thus we use both here under the assumption that this // return is really only ever used during persister // construction to determine the lazy property/field fetch // groupings.  If that assertion changes then this check // needs to change as well.  Partially, this is an issue with // the overloading of the term "lazy" here...
// Tell the dot node about the join type.
//beforeClassTokens.add("new"); DEFINITELY DON'T HAVE THIS!!
